,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
43,47,1770232040719597929,Tue Mar 19 23:33:02 +0000 2024,51,joy,Tak hanya mengakui kemenangan capres nomor urut 2 anggota DPR dari PDIP juga memuji Prabowo. Bagus nih udah mau pengumuman pemenang pilpres soalnya https://t.co/OFlmN0RBQN,"Not only did they acknowledge the victory of presidential candidate number 2, DPR members from PDIP also praised Prabowo. It's good that we want to announce the winner of the presidential election because https://t.co/OFlmN0RBQN",1770232040719597929,https://pbs.twimg.com/media/GJEgphna8AEpOIe.jpg,,in,💕,2,9,16,https://twitter.com/NyaiiBubu/status/1770232040719597929,1219890224936783874,NyaiiBubu,"Not only did they acknowledge the victory of presidential candidate number 2, DPR members from PDIP also praised Prabowo. It's good that we want to announce the winner of the presidential election because HTTPURL"
44,48,1770164792189186124,Tue Mar 19 23:32:33 +0000 2024,1,others,@me_veeta @sexy_killer404 @Metro_TV @jokowi @DivHumas_Polri @AgusYudhoyono @ridwankamil @prabowo @andre_rosiade Aaminnn...,@me_veeta @sexy_killer404 @Metro_TV @jokowi @DivHumas_Polri @AgusYudhoyono @ridwankamil @prabowo @andre_rosiade Aaminnn...,1770231917893632439,,me_veeta,et,,0,0,0,https://twitter.com/HKAhad17657/status/1770231917893632439,1743026787695890432,HKAhad17657,@USER @USER @USER @USER @USER @USER @USER @USER @USER Aaminn..
45,49,1770022687861326206,Tue Mar 19 23:32:32 +0000 2024,0,others,@bbtjkiy @GwynxAsh @prabowo @gibran_tweet @AHYS14P @RomitsuT @bachrum_achmadi Ya kah? Terus ngapain ngusung Ganjar kalau begitu?,@bbtjkiy @GwynxAsh @prabowo @gibran_tweet @AHYS14P @RomitsuT @bachrum_achmadi Yes? So why promote Ganjar then?,1770231915435725155,,bbtjkiy,in,,0,0,0,https://twitter.com/benigiaguar/status/1770231915435725155,3533978361,benigiaguar,@USER @USER @USER @USER @USER @USER @USER Yes? So why promote Ganjar then?
46,50,1770012562744316025,Tue Mar 19 23:32:17 +0000 2024,0,others,@77hpstar @aniesbaswedan @mrtjakarta Prabowo??,@77hpstar @aniesbaswedan @mrtjakarta Prabowo??,1770231853552934957,,77hpstar,pl,"Jawa Tengah, Indonesia",0,0,0,https://twitter.com/g0dways/status/1770231853552934957,1149294861910077441,g0dways,@USER @USER @USER Prabowo??
47,51,1770150921177092366,Tue Mar 19 23:31:09 +0000 2024,1,disgust,@rahmaniarbaftim @Ryan_Al_Faqir @prabowo @gibran_tweet @vanc1Bozz @panglima_z @AntonTenabank01 @Alransy_13 @JenggoBang82778 Tak = tidak ,@rahmaniarbaftim @Ryan_Al_Faqir @prabowo @gibran_tweet @vanc1Bozz @panglima_z @AntonTenabank01 @Alransy_13 @JenggoBang82778 No = no,1770231566335402160,,rahmaniarbaftim,in,"Chigorodó, Colombia",0,1,0,https://twitter.com/B_dzoel/status/1770231566335402160,1351722821009829890,B_dzoel,@USER @USER @USER @USER @USER @USER @USER @USER @USER No = no
48,52,1769983500898435508,Tue Mar 19 23:29:23 +0000 2024,0,others,@Strategi_Bisnis prabowo kan berat2 bacaan nya.,Prabowo's @Business Strategy is a hard read.,1770231121483288778,,Strategi_Bisnis,in,"SCBD sudirman, Jualan Cilok",0,0,0,https://twitter.com/randytemanmu/status/1770231121483288778,295416076,randytemanmu,Prabowo's @USER Strategy is a hard read.
49,53,1769740420274335921,Tue Mar 19 23:29:06 +0000 2024,0,others,@alfatih212426 Revolusi bohongan...rakyat santai siap2 menyambut presiden baru prabowo https://t.co/d7mmimeIU6,@alfatih212426 Fake revolution...relaxed people ready to welcome new president Prabowo https://t.co/d7mmimeIU6,1770231052965232908,https://pbs.twimg.com/media/GJEfwrFagAAYbPr.jpg,alfatih212426,in,,0,0,0,https://twitter.com/Zyan1378/status/1770231052965232908,1603572421210304512,Zyan1378,@USER Fake revolution..relaxed people ready to welcome new president Prabowo HTTPURL
50,54,1770150921177092366,Tue Mar 19 23:28:51 +0000 2024,2,others,@Ryan_Al_Faqir @prabowo @gibran_tweet @vanc1Bozz @panglima_z @AntonTenabank01 @Alransy_13 @B_dzoel @JenggoBang82778 Sdh lama akun itu tak blocked lho!? ,"@Ryan_Al_Faqir @prabowo @gibran_tweet @vanc1Bozz @panglima_z @AntonTenabank01 @Alransy_13 @B_dzoel @JenggoBang82778 It's been a long time since that account was blocked, you know!?",1770230987907387789,,Ryan_Al_Faqir,in,Di Bumi Allah,0,1,0,https://twitter.com/rahmaniarbaftim/status/1770230987907387789,852327811,rahmaniarbaftim,"@USER @USER @USER @USER @USER @USER @USER @USER @USER It's been a long time since that account was blocked, you know!?"
51,55,1770111258681098732,Tue Mar 19 23:28:37 +0000 2024,0,others,@arssenee @dr_tompi prabowo vs prabowo,@arssenee @dr_tompi prabowo vs prabowo,1770230928188539153,,arsobarr,pl,Jakarta Barat.,0,1,0,https://twitter.com/floocnstr/status/1770230928188539153,1690304357307498497,floocnstr,@USER @USER prabowo vs prabowo
52,56,1769919328198304215,Tue Mar 19 23:28:07 +0000 2024,0,others,@BANGSAygSUJUD @prabowo Hoax!,@BANGSAygSUJUD @prabowo Hoax!,1770230804054249838,,BANGSAygSUJUD,es,,0,1,0,https://twitter.com/DIWARMAN2/status/1770230804054249838,1324720475746922501,DIWARMAN2,@USER @USER Hoax!
53,57,1770230582934728950,Tue Mar 19 23:27:14 +0000 2024,0,others,prabowo ultah wkwk,Prabowo's birthday hahaha,1770230582934728950,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://twitter.com/constructivismn/status/1770230582934728950,1696078423305928704,constructivismn,Prabowo's birthday haha
54,58,1770013661173817536,Tue Mar 19 23:26:12 +0000 2024,1,disgust,@prabowo Saat ini bpk menikmati kecurangan yg pernah dirasakan thn 2019. Ternyata menang CURANG itu nikmat ya Pak?!,"@prabowo Currently you are enjoying the cheating you experienced in 2019. It turns out that winning CHEATING is delicious, isn't it sir?!",1770230319897366682,,prabowo,in,Indonesia,0,0,0,https://twitter.com/Radjabalam/status/1770230319897366682,1117941306179735552,Radjabalam,"@USER Currently you are enjoying the cheating you experienced in 2019. It turns out that winning CHEATING is delicious, isn't it sir?!"
55,59,1769915841649516742,Tue Mar 19 23:24:56 +0000 2024,0,others,@AEvan48453 @Thoyib83928012 @brother_djon @jokowi @prabowo Udh iya in aj lah,"@AEvan48453 @Thoyib83928012 @brother_djon @jokowi @prabowo Oh yes, that's all",1770230002854097097,,AEvan48453,in,,0,0,0,https://twitter.com/ErnandiEndik/status/1770230002854097097,1548157041042026500,ErnandiEndik,"@USER @USER @USER @USER @USER Oh yes, that's all"
56,60,1770112750578172231,Tue Mar 19 23:24:52 +0000 2024,1,others,@ejaferdiansyah @prabowo @gibran_tweet Rame banget sama opininya anak abah semakin tantrum,@ejaferdiansyah @prabowo @gibran_tweet Very busy with the opinion that my father's son is getting tantrums,1770229984327827941,,ejaferdiansyah,in,Indonesia,0,1,0,https://twitter.com/xitizone/status/1770229984327827941,93635859,xitizone,@USER @USER @USER Very busy with the opinion that my father's son is getting tantrums
57,61,1769990446972051832,Tue Mar 19 23:24:23 +0000 2024,0,others,@OposisiCerdas Akan lucu jika berpikir jokowi tumbang trs hasil pilpres akan di rubah dan yg akan jadi presiden adlh anies atau ganjar. Di pikir kalo anies atau ganjar yg sdh kalah trs dijadikan presiden maka rakyat akan terima? Sorryy yee sorryy yee gitu kata pendukung prabowo,"@SmartOpposition It would be funny to think that Jokowi will fall and then the results of the presidential election will be changed and the person who will become president will be Anies or Gangar. Do you think that if Anies or Gangar, who has lost, becomes president, the people will accept it? Sorry, sorry, that's what Prabowo's supporters say",1770229862563008689,,OposisiCerdas,in,Jogja,0,0,0,https://twitter.com/dixie_pp/status/1770229862563008689,1477299019,dixie_pp,"@USER It would be funny to think that Jokowi will fall and then the results of the presidential election will be changed and the person who will become president will be Anies or Gangar. Do you think that if Anies or Gangar, who has lost, becomes president, the people will accept it? Sorry, sorry, that's what Prabowo's supporters say"
58,62,1770159994824258020,Tue Mar 19 23:24:10 +0000 2024,1,disgust,@ZulkifliLubis69 @jokowi @prabowo @gibran_tweet itu pasti versi tandingan bayaran!! memang 02 goblok nya original meresap sperti yang sudah 2 https://t.co/N0MyjuXV3F,"@ZulkifliLubis69 @jokowi @prabowo @gibran_tweet that's definitely the paid counter version!! indeed the original 02 is stupid, just like the 2 https://t.co/N0MyjuXV3F",1770229809140150627,https://pbs.twimg.com/ext_tw_video_thumb/1770229209270816768/pu/img/ASWHbHKfbD7lZXFP.jpg,ZulkifliLubis69,in,,0,0,0,https://twitter.com/infinitecapasi2/status/1770229809140150627,1504313606237614081,infinitecapasi2,"@USER @USER @USER @USER that's definitely the paid counter version!! indeed the original 02 is stupid, just like the 2 HTTPURL"
59,63,1770127616605028413,Tue Mar 19 23:24:00 +0000 2024,4,others,@blantik_pedhet2 Sedangkan suara Prabowo dari hasil curang yg dilakukan jokowi makanya bisa menang di jabar. Pdhl Jabar banyak yg anti Prabowo.,"@blantik_pedhet2 Meanwhile, Prabowo's vote was the result of cheating by Jokowi, so he was able to win in West Java. Even though there are many people in West Java who are anti Prabowo.",1770229766580514822,,blantik_pedhet2,in,,1,11,0,https://twitter.com/diankrtn__/status/1770229766580514822,1434155272465833987,diankrtn__,"@USER Meanwhile, Prabowo's vote was the result of cheating by Jokowi, so he was able to win in West Java. Even though there are many people in West Java who are anti Prabowo."
60,64,1770229701170340323,Tue Mar 19 23:23:44 +0000 2024,0,others,Prabowo 82 tahun di akhir jabatannya kalau gitu. Termin kedua kalau kalian suruh beliau joget masuk akal bila didelik percobaan pembunuhan.,"Prabowo was 82 years old at the end of his term then. The second term, if you tell him to dance, it makes sense if he is accused of attempted murder.",1770229701170340323,,,in,"ÜT: 0.5461261,123.057761",0,0,0,https://twitter.com/arvkevin/status/1770229701170340323,82101395,arvkevin,"Prabowo was 82 years old at the end of his term then. The second term, if you tell him to dance, it makes sense if he is accused of attempted murder."
61,65,1770229688969097308,Tue Mar 19 23:23:41 +0000 2024,1,others,Respons di Internal Golkar Soal Permintaan 5 Jatah Menteri dalam Kabinet Prabowo https://t.co/0OufpxmUja #TempoNasional,Golkar's Internal Response to the Request for 5 Ministerial Positions in Prabowo's Cabinet https://t.co/0OufpxmUja #TempoNasional,1770229688969097308,,,in,Indonesia,0,2,0,https://twitter.com/tempodotco/status/1770229688969097308,18129942,tempodotco,Golkar's Internal Response to the Request for 5 Ministerial Positions in Prabowo's Cabinet HTTPURL hashtag tempo nasional
62,66,1770013661173817536,Tue Mar 19 23:22:32 +0000 2024,1,disgust,@prabowo Sekali keturunan pengkhianat ttp pengkhianat. Apapun bentuknya. Semoga Allah menyelamatkan negara dr org ini dan @jokowi serta kroninya,"@prabowo Once a descendant of a traitor, always a traitor. Whatever the form. May Allah save the country from this person and @jokowi and his cronies",1770229398513549479,,prabowo,in,Tangerang Selatan,0,0,0,https://twitter.com/FidiantiRia/status/1770229398513549479,65276724,FidiantiRia,"@USER Once a descendant of a traitor, always a traitor. Whatever the form. May Allah save the country from this person and @USER and his cronies"
63,67,1770013661173817536,Tue Mar 19 23:22:03 +0000 2024,1,others,@prabowo https://t.co/59rfBtRSOV,@prabowo https://t.co/59rfBtRSOV,1770229278329938388,https://pbs.twimg.com/media/GJEeJOva8AAR5OZ.jpg,prabowo,qme,,0,0,0,https://twitter.com/PribadiRibas/status/1770229278329938388,1505573618675482626,PribadiRibas,@USER HTTPURL
64,68,1770092441594707989,Tue Mar 19 23:21:44 +0000 2024,0,others,@kompascom Ketum pdip tdk akan mengeluarkan perintah. Ibu mega merasa salah karena kekeh nyapreskan ganjar akibatnya spt ini. Jokowi sdh menyarankan ganjar jadi wakil prabowo utk pilpres kali ini karena prabowo terlalu kuat utk ganjar. Ibu mega tau maksud baik jokowi..,@kompascom Ketum pdip will not issue orders. Mega's mother felt wrong because she snickered about the consequences like this. Jokowi has suggested that Ganjar be Prabowo's deputy for this presidential election because Prabowo is too strong for Ganjar. I really know Jokowi's good intentions..,1770229195115004340,,kompascom,in,,0,0,0,https://twitter.com/nalarto/status/1770229195115004340,1315865946850959360,nalarto,@USER Ketum pdip will not issue orders. Mega's mother felt wrong because she snickered about the consequences like this. Jokowi has suggested that Ganjar be Prabowo's deputy for this presidential election because Prabowo is too strong for Ganjar. I really know Jokowi's good intentions..
65,69,1769865078319546872,Tue Mar 19 23:20:38 +0000 2024,0,disgust,@Neng_Anyar @prabowo @fadlizon @habiburokhman Boleh Jogetin ajaaa ga sih ? Atau ngakak udah di info nantinya bakal ditipu ga percaya pada !,"@Neng_Anyar @prabowo @fadlizon @habiburokhman Can you just dance? Or if you have been informed, you will be cheated and don't believe it!",1770228919482122343,,Neng_Anyar,in,,0,0,0,https://twitter.com/dmaswin02/status/1770228919482122343,3220281252,dmaswin02,"@USER @USER @USER @USER Can you just dance? Or if you have been informed, you will be cheated and don't believe it!"
66,70,1770121130432704690,Tue Mar 19 23:18:57 +0000 2024,0,others,@Chavesz08 Harus sesabar prabowo ya baru bisa jadi presiden eh berapa kali sih prabowo nyapres? Sampe lupa deh,"@Chavesz08 You have to be as patient as Prabowo before you can become president. Hey, how many times did Prabowo run for president? I just forgot",1770228497455411254,,Chavesz08,in,,0,1,0,https://twitter.com/bukantipudaya/status/1770228497455411254,1241260279020711937,bukantipudaya,"@USER You have to be as patient as Prabowo before you can become president. Hey, how many times did Prabowo run for president? I just forgot"
67,71,1770228238335488239,Tue Mar 19 23:18:28 +0000 2024,4,others, Tari Saman Tari Rampak Bedug dan Tari Piring. @INAEmbAUS @Puspen_TNI @kem_atrbpn #Prabowo #PrabowoSubianto #MenhanPrabowo #JenderalPrabowo #Kemhan #KemhanRI #KementerianATRBPN #IKAHAN #TNI https://t.co/QvHyIAaZyA,"Saman Dance, Rampak Bedug Dance and Piring Dance. @INAEmbAUS @Puspen_TNI @kem_atrbpn #Prabowo #PrabowoSubianto #MenhanPrabowo #JenderalPrabowo #Kemhan #KemhanRI #KementerianATRBPN #IKAHAN #TNI https://t.co/QvHyIAaZyA",1770228373761232960,https://pbs.twimg.com/media/GJEdT4xbgAA8HCA.jpg,Kemhan_RI,in,"Jakarta, Indonesia",0,1,1,https://twitter.com/Kemhan_RI/status/1770228373761232960,714719021816541184,Kemhan_RI,"Saman Dance, Rampak Bedug Dance and Piring Dance. @USER @USER @USER hashtag prabowo hashtag prabowo subianto hashtag menhan prabowo hashtag jenderal prabowo hashtag kemhan hashtag kemhan ri hashtag kementerian atrbpn hashtag ikahan hashtag tni HTTPURL"
68,72,1770228238335488239,Tue Mar 19 23:18:12 +0000 2024,3,others, salah satunya keikutsertaan Menhan @prabowo dalam pertukaran Taruna antara Royal Military College (RMC) Duntroon dan Akademi Militer 50 tahun lalu saat menyandang pangkat letnan dua. https://t.co/y1EL1SIOe8,one of which was Minister of Defense @prabowo's participation in the Cadet exchange between the Royal Military College (RMC) Duntroon and the Military Academy 50 years ago when he held the rank of second lieutenant. https://t.co/y1EL1SIOe8,1770228305834410100,https://pbs.twimg.com/media/GJEdP0wboAANOnM.jpg,Kemhan_RI,in,"Jakarta, Indonesia",0,1,1,https://twitter.com/Kemhan_RI/status/1770228305834410100,714719021816541184,Kemhan_RI,one of which was Minister of Defense @USER's participation in the Cadet exchange between the Royal Military College (RMC) Duntroon and the Military Academy 50 years ago when he held the rank of second lieutenant. HTTPURL
69,73,1770198785542832446,Tue Mar 19 23:18:00 +0000 2024,1,others,@TheApeMother @RomeJay_88 @Hourglass_Wait @PapiLove_101 @ultrastarter @MichaelKdcl @wallet_guard @prabowo @ListyoSigitP @praburevolusi,@TheApeMother @RomeJay_88 @Hourglass_Wait @PapiLove_101 @ultrastarter @MichaelKdcl @wallet_guard @prabowo @ListyoSigitP @praburbangun,1770228258044625002,,TheApeMother,qam,"Grogol Petamburan, Indonesia",0,0,0,https://twitter.com/adistyfir/status/1770228258044625002,225709482,adistyfir,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER
70,74,1769934262952976777,Tue Mar 19 23:17:31 +0000 2024,0,others,@Srik4ndiMuslim2 @jokowi @prabowo @ListyoSigitP @Puspen_TNI @KSPgoid @DPR_RI @mprgoid @DPDRI ...ingat Rakyat akan bersatu melawan kalian ..,@Srik4ndiMuslim2 @jokowi @prabowo @ListyoSigitP @Puspen_TNI @KSPgoid @DPR_RI @mprgoid @DPDRI ...remember the people will unite against you..,1770228135814148447,,Srik4ndiMuslim2,in,,0,0,0,https://twitter.com/AkhirZaman2023/status/1770228135814148447,1618186100560007168,AkhirZaman2023,@USER @USER @USER @USER @USER @USER @USER @USER @USER ..remember the people will unite against you..
71,75,1770013661173817536,Tue Mar 19 23:17:29 +0000 2024,0,others,@kerikill_13 @prabowo Sepertinya tidak mungkin..... Menteri² nya ttp d atur pakde,"@kerikill_13 @prabowo It seems impossible..... The ministers are still being regulated, sir",1770228128746782837,,kerikill_13,in,,0,0,0,https://twitter.com/fadlanlizardi03/status/1770228128746782837,1693783037845409792,fadlanlizardi03,"@USER @USER It seems impossible.. The ministers are still being regulated, sir"
